 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
32,463838.0120179319,54.0,2,-3671941.886992935,44,43,44,0.10900000000037835,18396.724587120116,-2.3029421015752894E-4,1.0883809E-11,0.0,200.2144349180162,4.022950150072575,2.2548567168414593,NLOS,
3,463838.0120179319,54.0,2,-3544889.155941155,38,37,37,0.09800000000177533,17948.889272481203,1.9363241188893833E-4,2.1887135E-11,0.0,247.534146707505,4.029793988913298,39.52783988416195,NLOS,
4,463838.0120179319,52.0,2,-3604912.421633512,47,47,47,0.14499999999679858,18690.97806053236,-6.772176066786554E-6,9.5268064E-13,0.0,494.47608038410544,4.0325773395597935,-16.990485481917858,LOS,
8,463838.0120179319,50.0,2,-3598297.343676124,28,27,28,0.3140000000021246,18040.255903873593,1.7166047182417927E-5,4.8148018E-12,0.0,168.0275504514575,19.534575417637825,544.4303451627493,NLOS,
9,463838.0120179319,17.0,0,-3626491.9028470702,21,20,21,0.5069999999977881,17680.094686485827,-7.84183238353411E-5,-1.1749502E-11,0.0,533.3467972837389,-20.34076513722539,83.51598230749369,NLOS,
74,463838.0120179319,40.0,0,-3591913.207524389,41,40,41,0.11700000000200816,18669.055910158902,3.671984086395229E-5,1.8189894E-12,0.0,472.5536322519183,3.7078137509524822,22.374064438045025,NLOS,
11,463838.0120179319,49.0,2,-3769573.640615545,49,48,49,0.15999999999985448,18684.75807177648,-5.560111048696372E-4,-1.9735756E-12,0.0,488.2763980701566,4.051121834665537,-13.459998544305563,NLOS,
17,463838.0120179319,14.0,2,-3649190.7680073604,28,28,28,3.2009999999972933,18131.78621455282,-1.542936637801239E-4,-1.007809E-12,0.0,85.83823116868734,7.090170044451952,35.526478968560696,NLOS,
23,463838.0120179319,48.0,2,-3629067.665258657,38,37,38,0.13100000000122236,17888.581934452057,-8.684559939233213E-5,6.3868897E-13,0.0,307.5743239670992,3.9661452025175095,132.8447404243052,NLOS,
31,463838.0120179319,36.0,2,-3505750.7446513884,41,40,41,0.1809999999968568,18508.770582340658,3.239146265805861E-4,-9.6519526E-13,0.0,312.33399410918355,4.087819274514914,-41.258073788136244,NLOS,
32,463839.01207866013,54.0,2,-3690142.4239940383,44,43,44,0.0779999999977008,18396.803905539215,-2.3029419927371998E-4,1.0883809E-11,0.0,196.41949333623052,-3.794941581785679,2.3949955217540264,NLOS,
3,463839.01207866013,54.0,2,-3563089.784608096,39,38,38,0.0819999999985157,17948.971791703254,1.9363243377607407E-4,2.1887135E-11,0.0,251.32997554913163,-3.795828841626644,39.76294324174523,NLOS,
4,463839.01207866013,52.0,2,-3623112.9240967035,47,46,47,0.13400000000183354,18691.113260041922,-6.772175114105882E-6,9.5268064E-13,0.0,490.7024569660425,-3.7736234180629253,-16.887861866503954,LOS,
8,463839.01207866013,50.0,2,-3616486.036390323,29,28,28,0.17799999999988358,18040.433741871268,1.7166051997219845E-5,4.8148018E-12,0.0,171.68476396426558,-3.6572135128080845,532.7243776209652,NLOS,
9,463839.01207866013,17.0,0,-3644687.9314463027,21,20,21,-0.11099999999714782,17679.98281578347,-7.841833558484293E-5,-1.1749502E-11,0.0,525.3681755401194,7.978621743619442,79.14093394950032,NLOS,
74,463839.01207866013,40.0,0,-3610112.0590279438,41,40,41,0.023999999997613486,18667.190924100578,3.671984268294175E-5,1.8189894E-12,0.0,466.7913442403078,-5.762288011610508,20.82598813250661,NLOS,
11,463839.01207866013,49.0,2,-3787774.1715946645,49,48,49,0.11699999999837019,18684.87560171634,-5.560111068432128E-4,-1.9735756E-12,0.0,484.48454762995243,-3.7918504402041435,-13.329736266285181,NLOS,
17,463839.01207866013,14.0,2,-3667378.9266687483,29,28,28,-2.885999999998603,18128.898374717683,-1.5429366478793288E-4,-1.007809E-12,0.0,83.87039348110557,1.9678376875817776,23.28471304103732,NLOS,
23,463839.01207866013,48.0,2,-3647268.538549695,37,37,38,0.12099999999918509,17888.701904200017,-8.684559875364316E-5,6.3868897E-13,0.0,311.37451234832406,-3.8001883812248707,133.31809775531292,NLOS,
31,463839.01207866013,36.0,2,-3523951.3665705584,41,40,41,0.1680000000014843,18508.93841725588,3.239146256153908E-4,-9.6519526E-13,0.0,308.634072791785,-3.699921317398548,-41.03656915947795,NLOS,
32,463840.01213938836,54.0,2,-3708342.888510268,44,43,44,-0.04799999999886495,18396.75543757528,-2.3029418838991115E-4,1.0883809E-11,0.0,196.38161724060774,-0.03787609562277794,2.462649457156658,NLOS,
3,463840.01213938836,54.0,2,-3581290.31907174,39,38,39,-0.05500000000029104,17948.9170967713,1.9363245566320954E-4,2.1887135E-11,0.0,251.3934041261673,-0.06342857703566551,39.903843306005,NLOS,
4,463840.01213938836,52.0,2,-3641313.3369159885,47,46,47,-0.005000000001018634,18691.105658192188,-6.7721741614252215E-6,9.5268064E-13,0.0,490.69485511258245,-0.007601853460073471,-16.8748821541667,LOS,
9,463840.01213938836,17.0,0,-3662883.861447014,21,20,21,-0.4370000000017171,17679.54594349116,-7.841834733434463E-5,-1.1749502E-11,0.0,525.424482923001,-0.05630738288164139,74.66728707030416,NLOS,
74,463840.01213938836,40.0,0,-3628312.500320941,41,40,41,0.25600000000122236,18668.90079896897,3.6719844501931186E-5,1.8189894E-12,0.0,468.50121910870075,1.7098748683929443,20.867701269686222,NLOS,
11,463840.01213938836,49.0,2,-3805974.595619783,49,48,49,-0.011999999998806743,18684.86449186504,-5.560111088167885E-4,-1.9735756E-12,0.0,484.45634213835,-0.028205491602420807,-13.306427992880344,NLOS,
17,463840.01213938836,14.0,2,-3685566.434004035,29,28,29,0.023000000001047738,18128.92159871012,-1.5429366579574184E-4,-1.007809E-12,0.0,84.41801581531763,-0.5476223342120647,10.391621015965939,NLOS,
23,463840.01213938836,48.0,2,-3665469.325928673,37,36,38,-0.026999999998224666,17888.67458612472,-8.684559811495416E-5,6.3868897E-13,0.0,311.39904311671853,-0.024530768394470215,133.7055430263281,NLOS,
31,463840.01213938836,36.0,2,-3542151.8755315244,41,41,41,0.024000000001251465,18508.96248343587,3.2391462465019557E-4,-9.6519526E-13,0.0,308.6349112056196,8.384138345718384E-4,-40.92802273109555,NLOS,
32,463841.0122000555,54.0,2,-3726543.4776800126,44,43,44,0.13399999999819556,18396.899266708642,-2.30294177506103E-4,1.0883809E-11,0.0,196.5408696271479,0.15925238654017448,2.6549569070339203,NLOS,
3,463841.0122000555,54.0,2,-3599490.9243454672,39,38,39,0.13100000000122236,17949.05716854334,1.9363247749155376E-4,2.1884892E-11,0.0,251.2960891649127,0.09731496125459671,40.11553582549095,NLOS,
4,463841.0122000555,52.0,2,-3659513.862432163,47,46,47,0.18900000000212458,18691.305002439767,-6.77217320874462E-6,9.5268064E-13,0.0,490.889553822577,0.19469870999455452,-16.74920555204153,LOS,
8,463841.0122000555,50.0,2,-3652863.210859414,34,33,29,0.22599999999874854,18040.66992110014,1.7166061626823268E-5,4.8148018E-12,0.0,169.2917431741953,4.671017024666071,509.1014832369983,NLOS,
9,463841.0122000555,17.0,0,-3681082.2068210915,28,21,21,0.16600000000107684,17679.72024719417,-7.841835908384559E-5,-1.1749502E-11,0.0,522.9667898155749,2.4576931074261665,72.60901355370879,NLOS,
74,463841.0122000555,40.0,0,-3646513.30041625,41,40,41,0.24799999999959255,18669.3796383664,3.6719846320920515E-5,1.8189894E-12,0.0,468.9800585061312,0.4788393974304199,21.268216717988253,NLOS,
11,463841.0122000555,49.0,2,-3824175.129604697,49,48,49,0.18000000000029104,18685.052597168833,-5.560111107903641E-4,-1.9735756E-12,0.0,484.6450049094856,0.18866277113556862,-13.173159919679165,NLOS,
17,463841.0122000555,14.0,2,-3703766.2298028395,29,28,29,0.20499999999810825,18129.13571021706,-1.5429366680355078E-4,-1.007809E-12,0.0,72.02584558352828,12.39217023178935,9.786992505192757,NLOS,
23,463841.0122000555,48.0,2,-3683670.264790494,37,36,37,0.15799999999944703,17888.84268047288,-8.684559747626523E-5,6.3868897E-13,0.0,311.18616554141045,0.2128775753080845,134.24447114020586,NLOS,
31,463841.0122000555,36.0,2,-3560352.470183179,42,41,41,0.21299999999973807,18509.184054978192,3.239146236850004E-4,-9.6519526E-13,0.0,308.8343699015677,0.19945869594812393,-40.7337856143713,NLOS,
32,463842.01226078375,54.0,2,-3744735.982227791,44,44,44,0.03900000000066939,18396.927995767444,-2.302941666222942E-4,1.0883809E-11,0.0,196.87477998435497,0.33391035720705986,-4.93756515532732,NLOS,
3,463842.01226078375,54.0,2,-3617684.823892597,39,38,39,0.03499999999985448,17949.08220434189,1.9363249937644637E-4,2.1884892E-11,0.0,251.02977805957198,0.2663111053407192,33.921311158686876,NLOS,
4,463842.01226078375,52.0,2,-3677704.032869417,47,46,47,0.07599999999729334,18691.372856717557,-6.77217225606396E-6,9.5268064E-13,0.0,491.25348410755396,0.36393028497695923,-26.67881541326642,LOS,
8,463842.01226078375,50.0,2,-3671042.120873928,34,34,34,0.09600000000136788,18040.75700989738,1.7166066441625125E-5,4.8148018E-12,0.0,171.64351355656981,-2.351770382374525,487.91260846704245,NLOS,
9,463842.01226078375,17.0,0,-3699288.0218334533,29,28,28,-0.046999999998661224,17679.664888232946,-7.841837083334729E-5,-1.1749502E-11,0.0,511.8262702859938,11.14051952958107,78.32017078250647,NLOS,
74,463842.01226078375,40.0,0,-3664708.022180084,41,40,41,0.12299999999959255,18670.552614301443,3.6719848139909946E-5,1.8189894E-12,0.0,470.452826898545,1.4727683924138546,15.890193149447441,NLOS,
11,463842.01226078375,49.0,2,-3842365.9811224006,49,48,49,0.0819999999985157,18685.126271832734,-5.560111127639397E-4,-1.9735756E-12,0.0,485.0173571035266,0.3723521940410137,-22.4225666038692,NLOS,
17,463842.01226078375,14.0,2,-3721946.5863134637,29,28,29,0.11200000000098953,18129.23791950941,-1.5429366781135974E-4,-1.007809E-12,0.0,90.84234273433685,-18.816497150808573,-9.95713172480464,NLOS,
23,463842.01226078375,48.0,2,-3701863.630572371,37,36,37,0.06199999999807915,17888.89559242502,-8.684559683757623E-5,6.3868897E-13,0.0,310.8802883811295,0.3058771602809429,127.51011177152395,NLOS,
31,463842.01226078375,36.0,2,-3578547.188321665,42,41,42,0.1069999999999709,18509.28247258067,3.2391462271980515E-4,-9.6519526E-13,0.0,309.243171826005,0.40880192443728447,-46.11626920849085,NLOS,
32,463843.0123214509,54.0,2,-3762936.11120655,45,44,44,0.24100000000180444,18397.178504724056,-2.3029415573848605E-4,1.0883809E-11,0.00834899999999994,196.84575111791492,-0.029028866440057755,-5.205448690801859,NLOS,
3,463843.0123214509,54.0,2,-3635885.523728475,39,38,39,0.2400000000016007,17949.332236181945,1.936325212613377E-4,2.1884892E-11,-0.00261020000000034,251.12506518885493,-0.09528712928295135,34.22758278250694,NLOS,
4,463843.0123214509,52.0,2,-3695904.0127346404,47,46,47,0.30900000000110595,18691.689345158637,-6.772171003061502E-6,9.7746767E-13,0.017339699999999958,491.27138506248593,0.01790095493197441,-27.09869972988963,LOS,
8,463843.0123214509,50.0,2,-3689228.6993728243,35,34,34,0.33799999999973807,18041.10474754125,1.716607125642669E-5,4.8148018E-12,-0.0021700999999998416,172.4358577542007,-0.7923441976308823,474.0924256257713,NLOS,
9,463843.0123214509,17.0,2,-3717491.659148559,29,28,29,0.2999999999992724,17679.9743674919,-7.841838258284826E-5,-1.1749502E-11,-0.01823399999999964,518.0291940309107,-6.202923744916916,81.55383829772472,NLOS,
74,463843.0123214509,40.0,0,-3682909.611299116,41,41,41,0.41200000000026193,18670.28251884505,3.6719849958899275E-5,1.8189894E-12,0.02055220000000002,469.8829389847815,-0.5698879137635231,17.079732321202755,NLOS,
11,463843.0123214509,49.0,2,-3860566.347612243,49,48,49,0.2930000000014843,18685.427376989275,-5.560111147375153E-4,-1.9735756E-12,0.017045500000000047,485.0173690505326,1.1947005987167358E-5,-22.45679360255599,NLOS,
17,463843.0123214509,14.0,2,-3740153.29909968,29,29,29,0.29499999999825377,18129.541883438826,-1.5429366881916868E-4,-1.007809E-12,0.0074179999999994806,65.61909457668662,25.223248157650232,-3.6447728238999844,NLOS,
23,463843.0123214509,48.0,2,-3720064.862311613,37,31,37,0.272000000000844,17889.177581507713,-8.684559619888728E-5,6.3868897E-13,-0.005689099999999669,310.8993924856186,-0.01910410448908806,128.34191730618477,NLOS,
31,463843.0123214509,36.0,2,-3596747.2980029956,42,41,42,0.3400000000001455,18509.63170371577,3.2391462175460994E-4,-9.6519526E-13,0.014028499999998445,309.30747628957033,0.06430446356534958,-46.40700241550803,NLOS,
32,463844.01238217915,54.0,2,-3781136.933406852,45,44,45,0.030999999999039574,18397.19997445494,-2.3029414485467725E-4,1.0883809E-11,0.0,196.86889322847128,0.02314211055636406,-4.780110687017441,NLOS,
3,463844.01238217915,54.0,2,-3654087.0716553107,39,38,39,0.021999999997206032,17949.344225153327,1.9363254314623036E-4,2.1884892E-11,0.0,251.11474864929914,0.01031653955578804,35.38194536417723,NLOS,
4,463844.01238217915,52.0,2,-3714103.9589265063,47,46,47,0.06999999999970896,18691.750853728503,-6.772170025593812E-6,9.7746767E-13,0.0,491.34005808085203,0.0686730183660984,-27.552340008318424,LOS,
8,463844.01238217915,50.0,2,-3707421.348988764,35,34,35,0.09200000000055297,18041.185883846134,1.7166076071228545E-5,4.8148018E-12,0.0,166.54981276392937,5.88604499027133,466.3433598279953,NLOS,
9,463844.01238217915,17.0,2,-3735689.29129982,29,28,29,0.04199999999764259,17680.00602701679,-7.841839433234994E-5,-1.1749502E-11,0.0,523.7924156039953,-5.763221573084593,78.78234196454287,NLOS,
74,463844.01238217915,40.0,0,-3701110.9390503094,42,41,41,0.004000000000814907,18670.11576347798,3.671985177788871E-5,1.8189894E-12,0.0,469.71618361771107,-0.16675536707043648,18.007903654128313,NLOS,
11,463844.01238217915,49.0,2,-3878766.579587452,49,48,49,0.06599999999889405,18685.486157190055,-5.560111167110911E-4,-1.9735756E-12,0.0,485.0748484842479,0.057479433715343475,-22.625535238534212,NLOS,
17,463844.01238217915,14.0,2,-3758355.346757397,30,29,29,0.1320000000014261,18129.6656274274,-1.5429366982697766E-4,-1.007809E-12,0.0,70.70321003720164,-5.084115460515022,-1.997542418539524,NLOS,
23,463844.01238217915,48.0,2,-3738266.358888086,31,30,37,0.052999999999883585,17889.219904504716,-8.684559556019831E-5,6.3868897E-13,0.0,310.81841852143407,0.08097396418452263,129.43856007233262,NLOS,
31,463844.01238217915,36.0,2,-3614948.0260278843,42,41,42,0.09799999999813735,18509.721519634128,3.2391462078941474E-4,-9.6519526E-13,0.0,309.3753651678562,0.06788887828588486,-46.079392064362764,NLOS,
32,463845.0124429074,54.0,2,-3799336.836551979,45,44,45,-0.1680000000014843,18397.0314610973,-2.3029413397086847E-4,1.0883809E-11,0.0,196.6896021924913,-0.1792910359799862,-5.273827854543924,NLOS,
3,463845.0124429074,54.0,2,-3672287.6191842034,39,38,39,-0.16599999999743886,17949.17843928933,1.93632565031123E-4,2.1884892E-11,0.0,251.21531079337,-0.10056214407086372,35.53591000288725,NLOS,
4,463845.0124429074,52.0,2,-3732303.7890915833,47,47,47,-0.125,18691.62553563714,-6.772169048126122E-6,9.7746767E-13,0.0,491.2260751351714,-0.11398294568061829,-28.122007071971893,LOS,
8,463845.0124429074,50.0,2,-3725614.958797656,35,34,35,-0.10000000000218279,18041.087500128895,1.71660808860304E-5,4.8148018E-12,0.0,165.18744591251016,1.3623668514192104,459.5544869787991,NLOS,
9,463845.0124429074,17.0,2,-3753884.402374722,29,28,29,-0.18000000000029104,17679.826955210418,-7.841840608185161E-5,-1.1749502E-11,0.0,526.470988612622,-2.6785730086266994,73.48976927623153,NLOS,
74,463845.0124429074,40.0,0,-3719312.4851531647,42,41,42,-0.3169999999990978,18670.47963215038,3.671985359687815E-5,1.8189894E-12,0.0,470.0800522863865,0.36386866867542267,19.154426645487547,NLOS,
11,463845.0124429074,49.0,2,-3896966.641665276,49,48,49,-0.11899999999877764,18685.366789799184,-5.560111177363467E-4,-1.9351775E-12,0.0,484.96356992423534,-0.11127856001257896,-22.963889956474304,NLOS,
17,463845.0124429074,14.0,2,-3776550.9175053313,30,29,30,-0.1290000000008149,18129.536989606917,-1.5429367083478665E-4,-1.007809E-12,0.0,76.55369234830141,-5.850482311099768,-6.827221799641848,NLOS,
23,463845.0124429074,48.0,2,-3756467.2565682717,31,30,37,-0.15099999999802094,17889.06969883293,-8.684559492150933E-5,6.3868897E-13,0.0,311.1107784770429,-0.29235995560884476,129.9363065548241,NLOS,
31,463845.0124429074,36.0,2,-3633147.8875647597,42,41,42,-0.08099999999831198,18509.64075578004,3.239146198242195E-4,-9.6519526E-13,0.0,309.2864251472056,-0.08894002065062523,-46.618269726634026,NLOS,
32,463846.0125036356,54.0,2,-3817537.2642581314,45,44,45,-0.15399999999863212,18396.878552433103,-2.3029412308705962E-4,1.0883809E-11,0.0,196.85265251621604,0.1630503237247467,-4.943191539496183,NLOS,
3,463846.0125036356,54.0,2,-3690488.009764161,39,38,39,-0.15999999999985448,17949.017669979483,1.9363258691601563E-4,2.1884892E-11,0.0,251.05194488540292,0.1633659079670906,35.832718163728714,NLOS,
4,463846.0125036356,52.0,2,-3750504.130557213,47,47,47,-0.10099999999874854,18691.523998502642,-6.772168070658431E-6,9.7746767E-13,0.0,491.4189416244626,0.1928664892911911,-27.880581125617027,LOS,
8,463846.0125036356,50.0,2,-3743809.7625735067,35,34,35,-0.06999999999970896,18041.015676409006,1.716608570083226E-5,4.8148018E-12,0.0,164.51350329071283,0.6739426217973232,454.25937354937196,NLOS,
9,463846.0125036356,17.0,2,-3772078.656437576,29,28,29,-0.15399999999863212,17679.671257160604,-7.841841783135332E-5,-1.1749502E-11,0.0,526.5463508330286,-0.07536222040653229,67.63997699692845,NLOS,
74,463846.0125036356,40.0,0,-3737512.9971649237,42,41,42,0.21299999999973807,18669.691175032407,3.671985541586759E-5,1.8189894E-12,0.0,469.591387629509,-0.4886646568775177,19.56665100157261,NLOS,
11,463846.0125036356,49.0,2,-3915166.994621951,49,48,49,-0.1110000000007858,18685.25452781841,-5.560111196715242E-4,-1.9351775E-12,0.0,485.16234858706594,0.1987786628305912,-22.71184615418315,NLOS,
17,463846.0125036356,14.0,2,-3794748.192760907,30,29,30,-0.056000000000494765,18129.481445252895,-1.5429367266068218E-4,-1.031236E-12,0.0,73.7800883539021,2.773603994399309,-9.652846332639456,NLOS,
23,463846.0125036356,48.0,2,-3774667.750205852,30,29,31,-0.13100000000122236,17888.939032301307,-8.684559428282034E-5,6.3868897E-13,0.0,311.0245293453336,0.08624913170933723,130.3298028856516,NLOS,
31,463846.0125036356,36.0,2,-3651348.276846271,41,41,42,-0.08200000000215368,18509.558075953275,3.239146188590242E-4,-9.6519526E-13,0.0,309.49629071354866,0.20986556634306908,-46.32961029559374,NLOS,
32,463847.0125643028,54.0,2,-3835737.824309081,45,44,45,0.15599999999903957,18397.043448541313,-2.3029411220325147E-4,1.0883809E-11,0.0,197.01959267631173,0.16694016009569168,-4.480210430920124,NLOS,
3,463847.0125643028,54.0,2,-3708688.531954862,39,38,39,0.14799999999740976,17949.175647981465,1.9363260880090696E-4,2.1884892E-11,0.0,250.88950713723898,0.16243774816393852,36.26113706827164,NLOS,
4,463847.0125643028,52.0,2,-3768704.604735691,47,47,47,0.19499999999970896,18691.72928377986,-6.7721670931907985E-6,9.7746767E-13,0.0,491.63370382785797,0.21476220339536667,-27.506442334502935,LOS,
8,463847.0125643028,50.0,2,-3762005.057983525,35,34,35,0.2319999999999709,18041.257766943425,1.7166090515633828E-5,4.8148018E-12,0.0,163.9131470248103,0.6003562659025192,449.4558942876756,NLOS,
9,463847.0125643028,17.0,2,-3790274.204739362,29,28,29,0.18100000000049477,17679.864099562168,-7.84184295808543E-5,-1.1749502E-11,0.0,525.2097696624696,1.3365811705589294,63.084423650056124,NLOS,
74,463847.0125643028,40.0,0,-3755714.224177826,42,41,42,0.14899999999761349,18670.526056367904,3.6719857234856916E-5,1.8189894E-12,0.0,470.42626896873116,0.8348813392221928,20.69387650489807,NLOS,
11,463847.0125643028,49.0,2,-3933367.4709859565,49,48,49,0.19499999999970896,18685.45987224579,-5.560111216067016E-4,-1.9351775E-12,0.0,485.36453403905034,0.20218545198440552,-22.336395021528006,NLOS,
